App,Package,Start Time,Duration,Filename
"PropertyFinder",com.propertyfinder,"Feb 27, 2018 @ 12:30:25 PM","2 min 2 sec",""

Time  [ms],"GPU Load [%]",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",Time  [ms],"Wi-Fi State",Time  [ms],"Screen State",
0,0,2,3442012,4,0,4,3,4,1,
101,0,102,3443640,111,0,111,3,111,1,
201,0,202,3447484,210,59,211,3,211,1,
301,0,301,3456060,309,80,213,3,309,1,
401,0,402,3450588,406,78,309,3,406,1,
501,0,502,3451300,509,52,406,3,510,1,
602,0,603,3450652,620,59,510,3,620,1,
702,0,703,3455396,711,78,620,3,711,1,
803,0,803,3457724,811,85,711,3,811,1,
904,0,906,3456452,911,65,811,3,911,1,
1004,0,1004,3459304,1009,60,911,3,1010,1,
1110,0,1111,3456548,1128,48,1010,3,1128,1,
1205,0,1206,3458648,1219,76,1128,3,1219,1,
1305,0,1306,3454352,1317,46,1219,3,1317,1,
1407,0,1408,3456336,1413,34,1317,3,1414,1,
1507,0,1508,3458940,1513,37,1414,3,1513,1,
1610,0,1611,3458712,1641,53,1513,3,1641,1,
1709,0,1710,3457400,1717,57,1641,3,1717,1,
1811,0,1815,3457680,1828,58,1717,3,1829,1,
1911,0,1912,3461820,1927,92,1829,3,1927,1,
2012,0,2014,3453512,2027,81,1927,3,2027,1,
2112,0,2113,3459852,2126,66,2027,3,2126,1,
2213,0,2213,3458800,2219,79,2126,3,2219,1,
2313,7,2314,3456016,2324,81,2219,3,2324,1,
2414,7,2415,3457588,2421,28,2324,3,2422,1,
2517,7,2519,3458836,2534,16,2422,3,2534,1,
2618,7,2621,3456528,2651,18,2534,3,2652,1,
2719,0,2722,3457024,2743,10,2652,3,2744,1,
2820,0,2822,3457272,2842,8,2743,3,2843,1,
2919,0,2920,3457768,2927,18,2843,3,2927,1,
3019,0,3021,3459400,3036,29,2927,3,3036,1,
3122,0,3124,3459900,3142,26,3036,3,3142,1,
3223,0,3226,3460520,3246,14,3142,3,3246,1,
3323,0,3324,3458412,3339,28,3246,3,3339,1,
3425,0,3428,3458536,3448,10,3339,3,3449,1,
3527,0,3530,3458548,3547,7,3449,3,3548,1,
3629,0,3632,3458796,3714,19,3548,3,3714,1,
3730,0,3730,3448412,3734,69,3714,3,3734,1,
3831,0,3832,3448792,3838,44,3734,3,3838,1,
3932,0,3933,3449412,3939,29,3838,3,3939,1,
4032,0,4033,3450156,4049,16,3939,3,4049,1,
4134,0,4137,3450776,4155,13,4049,3,4155,1,
4235,3,4238,3451520,4257,14,4155,3,4257,1,
4337,3,4340,3451712,4367,11,4257,3,4368,1,
4438,3,4441,3452116,4464,11,4368,3,4466,1,
4538,3,4543,3452364,4564,9,4465,3,4565,1,
4639,3,4642,3452504,4666,15,4565,3,4666,1,
4742,3,4746,3452756,4757,14,4666,3,4758,1,
4841,3,4842,3454776,4863,58,4758,3,4864,1,
4942,3,4943,3459112,4951,73,4864,3,4951,1,
5042,3,5043,3456788,5049,62,4951,3,5049,1,
5143,0,5149,3457036,5173,75,5049,3,5173,1,
5243,0,5245,3455564,5256,94,5173,3,5256,1,
5344,0,5345,3458388,5352,99,5256,3,5352,1,
5445,0,5446,3461544,5453,95,5352,3,5454,1,
5545,0,5546,3460428,5552,92,5453,3,5552,1,
5648,0,5649,3469548,5667,94,5552,3,5667,1,
5747,0,5748,3449336,5762,96,5667,3,5762,1,
5849,0,5850,3460032,5858,87,5762,3,5858,1,
5949,0,5950,3458316,5956,32,5858,3,5956,1,
6049,0,6050,3458316,6055,16,5956,3,6056,1,
6151,0,6152,3458068,6162,11,6055,3,6163,1,
6253,0,6256,3458192,6281,6,6163,3,6282,1,
6352,0,6354,3460052,6369,25,6282,3,6369,1,
6455,0,6458,3457696,6477,5,6369,3,6478,1,
6556,0,6559,3457572,6578,5,6478,3,6579,1,
6657,0,6660,3457572,6689,3,6579,3,6690,1,
6758,0,6761,3457572,6781,3,6690,3,6782,1,
6860,0,6863,3457696,6891,2,6782,3,6893,1,
6960,0,6963,3457820,6984,16,6892,3,6985,1,
7062,0,7065,3458068,7083,15,6985,3,7084,1,
7163,0,7168,3458564,7188,14,7083,3,7189,1,
7264,0,7267,3458812,7274,13,7189,3,7274,1,
7365,0,7368,3458812,7387,3,7274,3,7387,1,
7467,0,7471,3458812,7496,3,7387,3,7497,1,
7567,0,7570,3458936,7587,4,7497,3,7588,1,
7668,0,7671,3458936,7688,2,7588,3,7689,1,
7769,0,7772,3458936,7791,1,7688,3,7792,1,
7872,0,7877,3459060,7905,1,7792,3,7906,1,
7972,0,7977,3459060,8007,4,7906,3,8008,1,
8073,0,8076,3459184,8095,10,8008,3,8096,1,
8177,0,8181,3459184,8201,4,8096,3,8201,1,
8276,0,8279,3459184,8299,5,8201,3,8300,1,
8376,0,8381,3459308,8413,1,8300,3,8414,1,
8476,0,8477,3456084,8485,22,8413,3,8486,1,
8579,0,8583,3456332,8598,12,8486,3,8598,1,
8679,0,8682,3456084,8711,11,8598,3,8711,1,
8780,0,8782,3456332,8802,6,8711,3,8803,1,
8881,0,8884,3456580,8907,2,8803,3,8907,1,
8986,0,8991,3456704,9008,4,8907,3,9009,1,
9087,0,9092,3456828,9110,2,9009,3,9110,1,
9187,0,9190,3456828,9208,5,9110,3,9209,1,
9288,0,9292,3457076,9319,4,9209,3,9319,1,
9388,0,9392,3457200,9409,5,9319,3,9409,1,
9488,0,9489,3457200,9496,9,9409,3,9497,1,
9588,0,9589,3457696,9594,33,9497,3,9594,1,
9689,0,9690,3458680,9696,60,9594,3,9696,1,
9789,0,9790,3454944,9796,71,9696,3,9796,1,
9889,0,9890,3459656,9899,72,9796,3,9900,1,
9989,0,9990,3455316,9996,36,9899,3,9996,1,
10090,3,10091,3454200,10098,10,9996,3,10099,1,
10190,3,10191,3454448,10196,13,10099,3,10197,1,
10290,3,10291,3455192,10296,18,10197,3,10297,1,
10391,3,10391,3456556,10396,9,10297,3,10396,1,
10491,3,10492,3452712,10497,5,10396,3,10497,1,
10591,3,10592,3452588,10597,8,10497,3,10597,1,
10692,3,10693,3455316,10701,23,10597,3,10702,1,
10792,3,10793,3446388,10800,36,10701,3,10800,1,
10892,3,10893,3446388,10898,18,10800,3,10899,1,
10993,3,10993,3446372,10999,9,10899,3,10999,1,
11093,3,11094,3446496,11099,10,10999,3,11100,1,
11193,3,11194,3446496,11200,9,11100,3,11200,1,
11294,3,11295,3446620,11300,4,11200,3,11300,1,
11394,3,11395,3446744,11400,8,11300,3,11401,1,
11494,3,11496,3446992,11501,7,11401,3,11501,1,
11595,3,11596,3447240,11601,8,11501,3,11601,1,
11695,3,11696,3447256,11703,12,11601,3,11703,1,
11796,3,11796,3447380,11803,14,11703,3,11803,1,
11896,3,11897,3447720,11903,10,11803,3,11903,1,
11997,3,11998,3447844,12003,3,11903,3,12003,1,
12096,3,12097,3448340,12102,5,12003,3,12102,1,
12197,3,12198,3448712,12203,8,12102,3,12203,1,
12297,3,12298,3448960,12304,9,12203,3,12304,1,
12398,3,12399,3449084,12405,5,12304,3,12406,1,
12498,3,12499,3448960,12505,8,12406,3,12505,1,
12599,3,12600,3449704,12611,33,12505,3,12611,1,
12699,3,12700,3450216,12710,40,12611,3,12711,1,
12800,3,12801,3450588,12808,23,12710,3,12808,1,
12900,0,12901,3450960,12911,31,12808,3,12911,1,
13001,0,13003,3451332,13027,36,12911,3,13033,1,
13101,0,13103,3448852,13118,47,13028,3,13118,1,
13201,0,13202,3448768,13215,65,13118,3,13215,1,
13302,0,13302,3449588,13318,37,13215,3,13319,1,
13402,0,13403,3450448,13409,46,13319,3,13409,1,
13504,0,13506,3450696,13517,25,13409,3,13517,1,
13553,0,13554,3451316,13561,27,13517,3,13561,1,
13654,0,13655,3450448,13665,13,13561,3,13666,1,
13754,0,13756,3450728,13765,19,13666,3,13766,1,
13855,0,13857,3451084,13864,18,13766,3,13864,1,
13956,0,13957,3451332,13969,24,13864,3,13969,1,
14057,0,14058,3451332,14066,26,13969,3,14066,1,
14158,0,14160,3451580,14178,25,14066,3,14179,1,
14260,0,14263,3451580,14272,6,14179,3,14272,1,
14361,0,14364,3451828,14386,7,14272,3,14388,1,
14463,0,14469,3451828,14487,7,14388,3,14487,1,
14566,0,14568,3452324,14575,16,14487,3,14576,1,
14666,0,14667,3452588,14677,30,14576,3,14677,1,
14768,0,14771,3452820,14787,22,14677,3,14787,1,
14868,0,14869,3453068,14880,26,14787,3,14881,1,
14968,0,14969,3453440,14981,31,14880,3,14981,1,
15069,0,15070,3453928,15083,12,14981,3,15083,1,
15170,0,15172,3454424,15188,19,15083,3,15189,1,
15270,0,15271,3454424,15277,6,15189,3,15277,1,
15370,0,15371,3454300,15382,12,15277,3,15383,1,
15471,0,15473,3454920,15485,27,15382,3,15486,1,
15574,0,15577,3454796,15592,28,15486,3,15592,1,
15675,2,15677,3454904,15693,26,15592,3,15694,1,
15776,2,15778,3454920,15796,20,15694,3,15797,1,
15875,2,15877,3454052,15885,27,15797,3,15885,1,
15976,2,15977,3454176,15982,11,15885,3,15983,1,
16077,2,16078,3454176,16085,9,15983,3,16085,1,
16177,2,16179,3454052,16187,12,16085,3,16188,1,
16278,2,16279,3454300,16287,15,16188,3,16287,1,
16383,2,16387,3454672,16420,20,16287,3,16421,1,
16479,2,16481,3454440,16502,55,16420,3,16502,1,
16581,2,16582,3451216,16587,60,16502,3,16587,1,
16680,2,16681,3451604,16694,39,16587,3,16694,1,
16781,2,16783,3451712,16796,31,16694,3,16797,1,
16882,0,16883,3452084,16894,33,16797,3,16894,1,
16982,0,16983,3452704,16989,32,16894,3,16990,1,
17084,0,17086,3453448,17099,34,16990,3,17100,1,
17184,0,17186,3453820,17191,16,17099,3,17192,1,
17285,0,17286,3454316,17294,13,17192,3,17294,1,
17386,0,17388,3454564,17399,6,17294,3,17400,1,
17487,0,17488,3454564,17496,9,17400,3,17497,1,
17590,0,17591,3454564,17605,8,17497,3,17606,1,
17691,0,17694,3451960,17718,13,17606,3,17719,1,
17794,0,17796,3451976,17817,10,17719,3,17817,1,
17894,0,17897,3451852,17918,7,17817,3,17918,1,
17995,0,17998,3452100,18018,6,17918,3,18019,1,
18095,0,18096,3449496,18107,18,18018,3,18108,1,
18199,0,18202,3449868,18221,12,18108,3,18222,1,
18299,0,18301,3449868,18321,11,18222,3,18322,1,
18401,0,18404,3449992,18423,7,18322,3,18424,1,
18503,0,18508,3450116,18528,6,18424,3,18528,1,
18605,0,18607,3450240,18626,11,18528,3,18626,1,
18705,0,18708,3450488,18723,6,18626,3,18724,1,
18807,0,18809,3450612,18828,15,18724,3,18828,1,
18908,0,18911,3450496,18927,6,18828,3,18928,1,
19009,0,19013,3450744,19028,6,18928,3,19029,1,
19111,0,19114,3450744,19129,6,19029,3,19129,1,
19211,0,19214,3450868,19243,6,19129,3,19243,1,
19312,0,19315,3450868,19335,6,19243,3,19335,1,
19414,0,19417,3451240,19436,7,19335,3,19438,1,
19515,0,19518,3451488,19537,8,19437,3,19538,1,
19615,0,19618,3451984,19639,9,19538,3,19639,1,
19715,0,19717,3452108,19727,14,19639,3,19728,1,
19819,0,19822,3452372,19842,16,19728,3,19843,1,
19918,0,19919,3451504,19928,20,19843,3,19928,1,
20019,0,20021,3451504,20035,12,19928,3,20036,1,
20119,0,20120,3451876,20130,30,20036,3,20130,1,
20220,0,20220,3451288,20230,84,20130,3,20230,1,
20320,0,20322,3454992,20332,73,20230,3,20332,1,
20420,0,20421,3455240,20435,69,20332,3,20435,1,
20520,0,20521,3452760,20525,53,20435,3,20526,1,
20621,0,20622,3452512,20627,6,20525,3,20627,1,
20721,0,20722,3452512,20727,11,20627,3,20728,1,
20822,0,20824,3452760,20843,6,20728,3,20844,1,
20924,0,20926,3452264,20932,7,20844,3,20933,1,
21024,0,21026,3449908,21035,12,20933,3,21036,1,
21127,0,21130,3451024,21148,5,21036,3,21149,1,
21229,0,21232,3451644,21251,14,21149,3,21251,1,
21327,0,21328,3451644,21347,31,21251,3,21348,1,
21427,0,21429,3453244,21442,63,21348,3,21443,1,
21528,0,21529,3452108,21558,42,21442,3,21558,1,
21628,0,21629,3450108,21634,41,21558,3,21634,1,
21728,0,21729,3451024,21735,22,21634,3,21735,1,
21829,0,21830,3453644,21836,75,21735,3,21836,1,
21930,0,21931,3440284,21945,79,21836,3,21946,1,
22030,0,22031,3437928,22034,67,21946,3,22034,1,
22130,0,22131,3439820,22134,73,22034,3,22134,1,
22231,0,22233,3446920,22243,40,22134,3,22243,1,
22332,0,22332,3446640,22337,58,22243,3,22337,1,
22435,0,22438,3447044,22456,22,22337,3,22354,0,
22535,0,22537,3447168,22550,9,22457,3,22457,0,
22634,0,22635,3447664,22643,22,22550,3,22550,0,
22737,0,22741,3447268,22752,3,22643,3,22643,0,
22838,0,22841,3445764,22861,4,22753,3,22753,0,
22939,0,22942,3445764,22962,2,22862,3,22862,0,
23040,0,23043,3445888,23066,2,22963,3,22963,0,
23143,0,23150,3445888,23176,3,23067,3,23067,0,
23243,0,23246,3445888,23268,8,23176,3,23176,0,
23342,0,23343,3445888,23360,17,23269,3,23269,0,
23444,0,23448,3445888,23466,1,23361,3,23361,0,
23549,0,23553,3445888,23577,3,23467,3,23467,0,
23647,0,23650,3446136,23668,3,23578,3,23578,0,
23697,0,23700,3446136,23720,4,23668,3,23668,0,
23799,0,23802,3446508,23824,4,23721,3,23721,0,
23901,0,23906,3446756,23933,4,23825,3,23826,0,
24002,0,24007,3446756,24032,4,23934,3,23934,0,
24100,0,24101,3446560,24108,21,24033,3,24033,0,
24202,0,24204,3444236,24219,54,24108,3,24108,0,
24301,0,24302,3441756,24313,57,24220,3,24220,0,
24403,0,24406,3444608,24429,41,24314,3,24314,0,
24504,0,24505,3443384,24511,37,24429,3,24429,0,
24603,0,24603,3443260,24608,33,24511,3,24511,0,
24704,0,24705,3449104,24713,21,24609,3,24609,0,
24805,0,24807,3449492,24812,33,24713,3,24713,0,
24910,0,24912,3450964,24926,30,24812,3,24812,0,
25007,0,25009,3447600,25013,62,24926,3,24927,0,
25107,0,25108,3450328,25113,28,25013,3,25013,0,
25209,0,25210,3450700,25217,24,25113,3,25113,0,
25309,0,25311,3453180,25326,26,25217,3,25217,0,
25410,0,25412,3450404,25418,31,25326,3,25326,0,
25511,0,25513,3450100,25519,38,25418,3,25418,0,
25612,0,25612,3444956,25639,69,25519,3,25519,0,
25712,0,25713,3444812,25724,100,25639,3,25639,0,
25814,2,25816,3447252,25850,93,25724,3,25724,0,
25917,2,25918,3447500,25941,97,25851,3,25851,0,
26018,2,26019,3443680,26031,100,25941,3,25941,0,
26118,2,26119,3442016,26123,82,26031,3,26031,0,
26219,2,26219,3444824,26233,78,26123,3,26123,0,
26325,2,26326,3447212,26335,100,26234,3,26234,0,
26425,2,26425,3437912,26436,97,26335,3,26335,1,
26525,2,26526,3440116,26534,99,26436,3,26436,1,
26627,2,26628,3440860,26639,97,26534,3,26534,1,
26726,2,26727,3440568,26731,75,26639,3,26639,1,
26828,13,26829,3433960,26844,66,26731,3,26731,1,
26928,13,26929,3435224,26945,91,26844,3,26844,1,
27029,13,27030,3435960,27040,84,26945,3,26945,1,
27129,13,27129,3439740,27134,84,27040,3,27040,1,
27230,0,27231,3446412,27239,78,27134,3,27134,1,
27330,0,27331,3459884,27340,93,27239,3,27239,1,
27431,0,27432,3441464,27438,61,27340,3,27340,1,
27531,0,27532,3444200,27539,39,27438,3,27438,1,
27632,0,27632,3448412,27639,44,27539,3,27540,1,
27732,0,27733,3452784,27740,38,27639,3,27639,1,
27833,0,27834,3455264,27842,50,27740,3,27740,1,
27933,0,27933,3441064,27954,78,27842,3,27842,1,
28034,0,28035,3450808,28043,97,27959,3,27960,1,
28134,0,28135,3448452,28140,80,28043,3,28043,1,
28235,0,28236,3440888,28242,62,28140,3,28140,1,
28336,0,28337,3445028,28344,63,28242,3,28242,1,
28436,0,28437,3447232,28442,72,28344,3,28345,1,
28539,0,28542,3448112,28561,9,28442,3,28442,1,
28640,0,28643,3448484,28664,11,28561,3,28561,1,
28743,0,28747,3447368,28764,15,28665,3,28665,1,
28842,3,28844,3447616,28866,14,28765,3,28765,1,
28943,3,28947,3447660,28975,16,28866,3,28866,1,
29044,3,29047,3447908,29065,9,28976,3,28976,1,
29144,3,29145,3448048,29155,20,29065,3,29066,1,
29244,3,29247,3448296,29270,15,29156,3,29156,1,
29347,3,29350,3448296,29366,15,29271,3,29271,1,
29448,3,29451,3448420,29467,6,29367,3,29367,1,
29550,3,29553,3448544,29570,5,29467,3,29467,1,
29652,3,29654,3448544,29668,7,29570,3,29570,1,
29753,3,29758,3448544,29780,5,29668,3,29668,1,
29853,3,29857,3448700,29875,9,29780,3,29781,1,
29957,3,29960,3448700,29977,7,29876,3,29876,1,
30057,3,30058,3447476,30061,20,29977,3,29977,1,
30158,3,30159,3448460,30164,27,30061,3,30062,1,
30258,3,30259,3446612,30265,41,30164,3,30164,1,
30359,3,30360,3447108,30366,32,30265,3,30265,1,
30459,3,30460,3446116,30466,32,30367,3,30367,1,
30564,3,30567,3444112,30584,40,30466,3,30466,1,
30662,3,30663,3445416,30667,37,30585,3,30585,1,
30762,3,30763,3443516,30779,59,30668,3,30668,1,
30865,3,30865,3433564,30870,94,30779,3,30780,1,
30967,3,30969,3433748,30988,21,30870,3,30870,1,
31068,3,31072,3434120,31088,6,30988,3,30988,1,
31168,0,31170,3434244,31179,14,31089,3,31089,1,
31269,0,31271,3433164,31283,13,31179,3,31180,1,
31369,0,31370,3437568,31373,40,31285,3,31286,1,
31472,0,31474,3438048,31495,19,31373,3,31373,1,
31573,0,31575,3438172,31595,6,31495,3,31496,1,
31674,0,31677,3438172,31696,6,31596,3,31596,1,
31776,0,31779,3438172,31800,6,31697,3,31697,1,
31878,0,31881,3438420,31902,7,31801,3,31801,1,
31978,0,31981,3438544,32003,7,31902,3,31902,1,
32084,0,32089,3438560,32116,14,32004,3,32004,1,
32181,0,32184,3438636,32204,18,32116,3,32117,1,
32282,0,32288,3438760,32319,27,32205,3,32205,1,
32382,0,32382,3438592,32391,41,32320,3,32320,1,
32482,0,32483,3439800,32500,29,32392,3,32392,1,
32585,0,32588,3440032,32611,21,32500,3,32500,1,
32686,0,32689,3440032,32706,7,32612,3,32612,1,
32738,0,32746,3440568,32755,25,32707,3,32708,1,
32839,0,32840,3439296,32847,34,32755,3,32755,1,
32940,0,32942,3440644,32948,30,32847,3,32847,1,
33042,0,33043,3441300,33052,51,32948,3,32948,1,
33147,0,33148,3446052,33165,88,33052,3,33052,1,
33247,0,33249,3462308,33262,100,33165,3,33165,1,
33347,0,33348,3435316,33353,74,33263,3,33263,1,
33448,0,33449,3439720,33457,71,33353,3,33353,1,
33548,0,33549,3442760,33553,49,33459,3,33459,1,
33649,0,33650,3443628,33658,38,33554,3,33554,1,
33750,7,33751,3440156,33759,39,33659,3,33659,1,
33850,7,33851,3441208,33858,64,33760,3,33760,1,
33951,7,33952,3441488,33961,70,33858,3,33858,1,
34052,7,34053,3441720,34063,77,33961,3,33962,1,
34152,7,34153,3442276,34163,90,34063,3,34063,1,
34252,7,34253,3447136,34257,90,34163,3,34163,1,
34353,7,34354,3447864,34361,45,34257,3,34257,1,
34453,7,34454,3448360,34457,58,34361,3,34361,1,
34554,7,34555,3449104,34569,49,34457,3,34458,1,
34657,7,34659,3443372,34683,74,34569,3,34569,1,
34757,17,34758,3441060,34763,87,34684,3,34684,1,
34858,17,34859,3442796,34865,34,34763,3,34763,1,
34959,17,34960,3446160,34969,73,34866,3,34866,1,
35063,17,35064,3448144,35088,72,34970,3,34970,1,
35164,17,35165,3449740,35171,80,35088,3,35088,1,
35264,17,35266,3449740,35278,49,35171,3,35171,1,
35366,17,35368,3445028,35377,38,35278,3,35278,1,
35467,17,35468,3445384,35479,21,35377,3,35378,1,
35567,17,35568,3445756,35573,23,35479,3,35479,1,
35667,17,35668,3445864,35683,35,35573,3,35573,1,
35768,18,35769,3446484,35779,47,35684,3,35684,1,
35869,18,35871,3441624,35910,49,35779,3,35779,1,
35969,18,35970,3448940,35983,83,35910,3,35911,1,
36069,18,36070,3447376,36074,97,35983,3,35983,1,
36172,18,36173,3445252,36186,41,36075,3,36075,1,
36272,18,36274,3445376,36281,32,36186,3,36186,1,
36373,18,36375,3445624,36391,34,36281,3,36281,1,
36474,18,36477,3446120,36491,27,36392,3,36392,1,
36575,18,36577,3446864,36595,27,36491,3,36491,1,
36676,18,36679,3446988,36702,29,36596,3,36596,1,
36776,20,36779,3447360,36794,28,36703,3,36703,1,
36877,20,36879,3447732,36891,35,36795,3,36795,1,
36977,20,36979,3444384,36991,38,36892,3,36892,1,
37078,20,37081,3444756,37100,25,36991,3,36992,1,
37181,20,37183,3444756,37194,49,37100,3,37100,1,
37282,20,37285,3444756,37307,29,37194,3,37194,1,
37385,20,37394,3445252,37419,43,37307,3,37307,1,
37483,20,37484,3445252,37506,30,37419,3,37420,1,
37583,20,37585,3445252,37597,31,37506,3,37507,1,
37684,20,37686,3445376,37697,21,37597,3,37597,1,
37785,19,37786,3445748,37792,23,37697,3,37698,1,
37887,19,37888,3445748,37900,21,37792,3,37793,1,
37987,19,37988,3445748,37996,17,37900,3,37900,1,
38088,19,38089,3445888,38098,15,37997,3,37997,1,
38188,19,38190,3446136,38205,27,38098,3,38099,1,
38289,19,38291,3446136,38306,28,38206,3,38206,1,
38390,19,38391,3446136,38407,34,38306,3,38306,1,
38490,19,38492,3446012,38511,28,38407,3,38407,1,
38591,19,38595,3446260,38619,32,38512,3,38512,1,
38692,19,38694,3446136,38709,36,38619,3,38619,1,
38792,19,38793,3446260,38801,28,38709,3,38710,1,
38894,19,38895,3446880,38915,34,38802,3,38802,1,
38995,19,38997,3446880,39013,47,38915,3,38915,1,
39093,19,39094,3447128,39102,39,39013,3,39013,1,
39194,19,39195,3447376,39203,25,39102,3,39102,1,
39295,19,39297,3447624,39307,23,39203,3,39203,1,
39396,19,39398,3447624,39407,19,39308,3,39308,1,
39497,19,39499,3445392,39509,23,39407,3,39407,1,
39598,19,39599,3445640,39606,17,39510,3,39510,1,
39703,19,39708,3445888,39718,22,39606,3,39606,1,
39800,20,39802,3445516,39817,38,39718,3,39718,1,
39901,20,39903,3445888,39923,28,39817,3,39817,1,
40003,20,40006,3446136,40014,28,39923,3,39924,1,
40104,20,40108,3446540,40129,32,40015,3,40015,1,
40205,20,40207,3446292,40218,41,40131,3,40131,1,
40305,20,40307,3446788,40320,30,40218,3,40218,1,
40408,20,40409,3446664,40414,33,40320,3,40321,1,
40508,20,40509,3447052,40514,40,40415,3,40415,1,
40609,20,40610,3447284,40618,43,40515,3,40515,1,
40709,20,40710,3447640,40718,26,40619,3,40619,1,
40810,19,40811,3446880,40819,27,40718,3,40718,1,
40911,19,40913,3447128,40923,25,40820,3,40820,1,
41012,19,41013,3447252,41020,22,40923,3,40923,1,
41112,19,41116,3445020,41124,40,41020,3,41020,1,
41213,19,41214,3445020,41222,30,41124,3,41124,1,
41314,19,41316,3445252,41326,28,41222,3,41222,1,
41415,19,41416,3446988,41421,40,41327,3,41327,1,
41515,19,41516,3447236,41520,44,41422,3,41422,1,
41618,19,41620,3447732,41631,28,41520,3,41520,1,
41719,19,41720,3448228,41730,31,41631,3,41631,1,
41820,20,41822,3446492,41831,29,41730,3,41731,1,
41922,20,41924,3446740,41939,32,41831,3,41831,1,
42022,20,42023,3442400,42038,24,41939,3,41940,1,
42123,20,42124,3442664,42139,42,42038,3,42038,1,
42223,20,42224,3442912,42235,56,42139,3,42139,1,
42324,20,42326,3443316,42332,37,42236,3,42236,1,
42425,20,42427,3443268,42433,29,42332,3,42332,1,
42526,20,42527,3443516,42533,13,42433,3,42433,1,
42627,20,42628,3443764,42636,19,42533,3,42533,1,
42677,20,42678,3444136,42685,23,42636,3,42636,1,
42777,20,42778,3444508,42787,22,42685,3,42685,1,
42879,20,42881,3444896,42896,27,42788,3,42788,1,
42979,20,42980,3445004,42990,30,42897,3,42897,1,
43079,20,43080,3445128,43089,20,42990,3,42990,1,
43182,20,43184,3445500,43191,33,43089,3,43089,1,
43283,20,43286,3445872,43294,24,43191,3,43191,1,
43384,20,43385,3445996,43393,22,43294,3,43294,1,
43484,20,43486,3442152,43503,25,43393,3,43393,1,
43585,20,43586,3442276,43594,17,43504,3,43504,1,
43685,20,43687,3442400,43693,22,43594,3,43594,1,
43786,20,43787,3442656,43799,35,43694,3,43694,1,
43887,20,43888,3442096,43897,26,43799,3,43799,1,
43987,20,43989,3441972,43998,19,43897,3,43897,1,
44088,0,44088,3442360,44092,6,43998,3,43998,1,
44190,0,44193,3442484,44209,11,44093,3,44093,1,
44291,0,44295,3442484,44316,7,44209,3,44209,1,
44392,0,44395,3442856,44416,14,44316,3,44316,1,
44492,0,44494,3443352,44507,20,44417,3,44417,1,
44593,0,44596,3443724,44602,17,44508,3,44508,1,
44693,0,44694,3443972,44699,22,44602,3,44602,1,
44794,0,44795,3444096,44802,25,44699,3,44699,1,
44897,0,44900,3444360,44918,12,44802,3,44802,1,
44998,0,45001,3444592,45021,7,44918,3,44918,1,
45098,0,45102,3444840,45125,8,45022,3,45022,1,
45198,0,45199,3443880,45208,34,45126,3,45126,1,
45299,0,45301,3444624,45311,48,45208,3,45208,1,
45400,0,45401,3445772,45409,35,45311,3,45311,1,
45501,0,45502,3447120,45507,41,45409,3,45409,1,
45602,0,45603,3447120,45608,40,45507,3,45507,1,
45702,0,45703,3446224,45709,42,45608,3,45608,1,
45804,0,45805,3376620,45815,69,45710,3,45710,1,
45905,0,45906,3372156,45913,95,45817,3,45817,1,
46004,0,46004,3374688,46010,54,45913,3,45913,1,
46104,0,46130,3380052,46137,57,46010,3,46010,1,
46205,0,46206,3386004,46213,90,46137,3,46137,1,
46305,0,46306,3390220,46317,90,46213,3,46213,1,
46408,0,46409,3396808,46426,99,46317,3,46317,1,
46507,0,46508,3399536,46516,97,46427,3,46427,1,
46607,0,46608,3403876,46616,100,46516,3,46516,1,
46709,0,46710,3404124,46720,93,46616,3,46616,1,
46809,0,46811,3405600,46822,87,46720,3,46720,1,
46909,0,46909,3396048,46913,62,46823,3,46823,1,
47009,0,47010,3396140,47013,45,46913,3,46913,1,
47112,0,47121,3396016,47162,10,47013,3,47014,1,
47212,0,47213,3395024,47218,57,47163,3,47163,1,
47312,0,47313,3395148,47317,66,47218,3,47218,1,
47413,0,47413,3395660,47424,72,47317,3,47317,1,
47513,0,47513,3395736,47517,73,47424,3,47424,1,
47613,0,47614,3402680,47618,40,47517,3,47517,1,
47715,0,47716,3403020,47723,42,47618,3,47618,1,
47816,0,47819,3403236,47841,17,47723,3,47723,1,
47919,0,47922,3403236,47949,6,47842,3,47758,0,
48019,0,48021,3403236,48037,22,47949,3,47842,0,
48120,0,48123,3404756,48143,26,48037,3,47949,0,
48221,0,48223,3406244,48243,28,48143,3,48037,0,
48321,0,48324,3407360,48346,28,48244,3,48143,0,
48422,0,48425,3409220,48446,29,48347,3,48244,0,
48523,0,48525,3412692,48531,29,48446,3,48347,0,
48623,0,48624,3416012,48631,22,48531,3,48447,0,
48730,0,48730,3414376,48746,75,48631,3,48531,0,
48830,9,48831,3420644,48835,85,48746,3,48631,0,
48933,9,48934,3422180,48938,73,48836,3,48746,0,
49034,9,49035,3424520,49044,69,48938,3,48836,0,
49135,9,49135,3423948,49139,86,49045,3,48938,0,
49239,9,49240,3425560,49256,97,49139,3,49045,0,
49337,9,49338,3423756,49342,100,49257,3,49139,0,
49438,9,49439,3423360,49444,94,49342,3,49202,1,
49538,9,49539,3425840,49543,78,49444,3,49257,1,
49639,9,49639,3426060,49646,59,49543,3,49342,1,
49739,9,49740,3412388,49750,69,49647,3,49444,1,
