App,Package,Start Time,Duration,Filename
"System",,"Mar 7, 2018 @ 11:09:14 AM","3 min 53 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
33476,1,33776,3459520,33775,0,33784,18,
33576,1,33878,3457536,33876,0,33888,28,
33679,1,33981,3457660,33977,0,33998,45,
33784,1,34080,3457908,34078,0,34097,40,
33889,1,34180,3458980,34179,0,34193,70,
33998,1,34280,3458936,34279,0,34285,68,
34097,1,34381,3457664,34380,0,34384,39,
34194,1,34487,3454224,34484,0,34524,11,
34285,1,34584,3454032,34583,0,34592,34,
34385,1,34687,3453984,34685,0,34699,22,
34524,1,34787,3453960,34785,0,34798,25,
34592,1,34886,3454052,34885,0,34891,35,
34700,1,34988,3453432,34987,0,35017,28,
34798,1,35090,3453680,35088,0,35118,29,
34891,1,35189,3453216,35188,0,35215,29,
35017,1,35291,3453572,35289,0,35300,31,
35118,1,35390,3454180,35389,0,35401,31,
35217,1,35490,3454856,35489,17,35501,36,
35300,1,35591,3454524,35590,17,35599,42,
35401,1,35695,3454400,35693,17,35711,22,
35507,1,35795,3454524,35793,17,35813,25,
35599,1,35894,3458124,35894,17,35907,34,
35711,1,35996,3453412,35995,17,36019,28,
35813,1,36096,3453076,36095,17,36111,32,
35907,1,36197,3453108,36196,17,36208,33,
36020,1,36298,3456056,36297,17,36303,64,
36111,1,36405,3457868,36400,17,36421,47,
36208,1,36502,3458116,36500,20,36522,28,
36303,1,36601,3458028,36600,20,36607,33,
36421,1,36701,3458184,36700,20,36706,21,
36522,1,36801,3458556,36800,20,36808,23,
36607,1,36902,3458556,36901,20,36911,21,
36707,1,37003,3458960,37001,20,37009,19,
36809,1,37104,3459088,37103,20,37112,24,
36911,1,37207,3459036,37205,20,37230,26,
37009,1,37308,3459160,37307,20,37333,28,
37112,1,37410,3459284,37408,20,37427,34,
37230,1,37510,3458416,37509,22,37527,39,
37333,1,37610,3458716,37609,22,37624,27,
37428,1,37714,3458860,37711,22,37722,28,
37528,1,37815,3459232,37813,22,37824,30,
37624,1,37917,3458984,37915,22,37932,27,
37722,1,38018,3459356,38016,22,38029,27,
37824,1,38118,3459480,38117,22,38143,24,
37932,1,38218,3459356,38217,22,38240,32,
38030,1,38320,3459560,38318,22,38336,29,
38143,1,38424,3459436,38421,22,38444,27,
38240,1,38522,3459808,38521,21,38527,43,
38337,1,38623,3460056,38621,21,38630,27,
38444,1,38723,3460552,38722,21,38733,18,
38527,1,38824,3459064,38823,21,38836,22,
38631,1,38924,3458140,38923,21,38934,23,
38734,1,39026,3458388,39024,21,39039,16,
38836,1,39135,3458140,39129,21,39166,24,
38935,1,39231,3458644,39229,21,39246,35,
39039,1,39331,3458652,39330,21,39338,33,
39166,1,39433,3458776,39432,21,39443,24,
39246,1,39534,3459148,39533,21,39550,28,
39339,1,39634,3459040,39633,19,39651,33,
39444,1,39740,3459644,39738,19,39757,22,
39550,1,39838,3459644,39836,19,39848,31,
39652,1,39939,3459924,39937,19,39963,26,
39758,1,40040,3460172,40038,19,40049,27,
39848,1,40141,3460172,40140,19,40155,27,
39964,1,40242,3460048,40240,19,40251,36,
40050,1,40344,3459960,40343,19,40354,37,
40156,1,40444,3459864,40443,19,40450,26,
40252,1,40545,3460484,40544,19,40565,29,
40355,1,40644,3456608,40643,20,40648,61,
40450,1,40747,3456856,40745,20,40784,46,
40565,1,40845,3458344,40844,20,40850,82,
40648,1,40947,3459956,40945,20,40962,34,
40785,1,41049,3460468,41047,20,41058,28,
40850,1,41153,3457124,41147,20,41176,32,
40962,1,41251,3457496,41249,20,41269,33,
41058,1,41350,3456660,41349,20,41360,30,
41176,1,41451,3457048,41450,20,41468,29,
41269,1,41551,3456800,41550,20,41560,31,
41361,1,41651,3457028,41650,21,41664,22,
41468,1,41752,3457308,41751,21,41760,26,
41561,1,41853,3457432,41851,21,41861,22,
41664,1,41953,3457680,41952,21,41960,25,
41760,1,42055,3458176,42054,21,42064,28,
41861,1,42155,3457928,42154,21,42162,29,
41960,1,42256,3457808,42255,21,42272,29,
42064,1,42357,3458444,42356,21,42369,32,
42163,1,42458,3458096,42457,21,42469,28,
42272,1,42559,3458240,42558,21,42568,24,
42369,1,42660,3458240,42659,21,42674,26,
42469,1,42764,3458116,42761,21,42782,27,
42568,1,42864,3458116,42862,21,42873,28,
42674,1,42966,3458364,42964,21,42977,26,
42783,1,43065,3458860,43064,21,43074,29,
42873,1,43166,3457928,43164,21,43178,37,
42977,1,43267,3458072,43265,21,43277,22,
43074,1,43367,3458320,43366,21,43378,19,
43178,1,43469,3458692,43468,21,43476,20,
43278,1,43569,3458724,43568,21,43575,22,
43378,1,43669,3458496,43668,22,43675,34,
43476,1,43771,3458728,43769,22,43786,25,
43575,1,43870,3457844,43869,22,43879,28,
43675,1,43971,3458000,43970,22,43982,18,
43786,1,44074,3458620,44073,22,44082,23,
43879,1,44177,3458496,44176,22,44183,27,
43982,1,44228,3458620,44227,22,44236,18,
44083,1,44328,3459116,44327,22,44336,19,
44183,1,44428,3459528,44427,22,44432,43,
44236,1,44529,3459528,44528,22,44536,21,
44336,1,44630,3459404,44629,21,44639,30,
44433,1,44730,3459060,44729,21,44737,28,
44536,1,44832,3459116,44830,21,44843,7,
44640,1,44933,3459116,44931,0,44941,8,
44737,1,45037,3459116,45034,0,45054,6,
44843,1,45149,3459240,45145,0,45172,8,
44942,1,45238,3459488,45236,0,45258,31,
45054,1,45337,3459488,45336,0,45345,26,
45172,1,45441,3459844,45438,0,45456,16,
45259,1,45539,3459596,45538,0,45545,21,
45345,1,45644,3459504,45642,0,45665,13,
45456,1,45745,3458484,45743,0,45773,10,
45545,1,45849,3458568,45844,0,45872,5,
45665,1,45944,3458996,45942,0,45960,51,
45774,1,46043,3460112,46043,0,46048,59,
45872,1,46147,3457128,46146,0,46153,41,
45967,1,46247,3458112,46247,0,46253,35,
46048,1,46355,3460220,46351,0,46380,27,
46154,1,46449,3458416,46448,0,46453,60,
46253,1,46550,3391308,46549,0,46567,72,
46380,1,46650,3396852,46649,0,46660,68,
46454,1,46751,3398248,46750,0,46756,25,
46567,1,46851,3399116,46850,0,46858,30,
46660,1,46951,3400232,46950,0,46958,31,
46756,1,47052,3401224,47052,0,47057,33,
46858,1,47153,3402340,47152,0,47160,28,
46958,1,47254,3405688,47253,0,47260,29,
47058,1,47355,3408776,47354,0,47358,38,
47160,1,47457,3397612,47455,0,47474,50,
47260,1,47557,3397644,47556,0,47569,54,
47358,1,47656,3397828,47655,0,47661,45,
47474,1,47758,3397704,47757,0,47765,56,
47569,1,47859,3397952,47858,0,47868,80,
47661,1,47958,3398092,47958,0,47962,88,
47765,1,48059,3398320,48058,0,48063,77,
47868,1,48161,3414608,48160,0,48164,66,
47962,1,48260,3415560,48260,0,48265,55,
48063,1,48361,3416252,48360,0,48366,74,
48165,1,48462,3415380,48461,0,48468,81,
48265,1,48562,3415548,48561,0,48567,51,
48366,1,48664,3417656,48662,0,48675,53,
48444,0,48765,3418896,48764,0,48781,64,
48468,0,48867,3419872,48865,0,48889,57,
48567,0,48967,3420988,48965,0,48987,57,
48675,0,49069,3424104,49066,0,49093,54,
48782,0,49167,3426588,49166,0,49175,65,
48890,0,49267,3426764,49266,0,49298,85,
48988,0,49368,3422812,49367,0,49377,97,
49094,0,49468,3422388,49467,0,49497,88,
49175,0,49575,3426464,49574,0,49607,100,
49299,0,49675,3426404,49675,0,49684,100,
49377,0,49778,3427992,49776,0,49798,92,
49497,0,49876,3429312,49876,12,49889,100,
49607,0,49977,3429616,49976,12,49987,92,
49684,0,50081,3433104,50080,12,50139,92,
49799,0,50179,3434344,50178,12,50188,97,
49889,0,50280,3437428,50279,12,50287,100,
49988,0,50381,3425884,50380,12,50422,100,
50140,0,50481,3427936,50480,12,50496,93,
50142,1,50583,3428172,50583,12,50598,100,
50188,1,50683,3419124,50682,12,50687,97,
50287,1,50786,3420784,50785,12,50790,97,
50422,1,50886,3422752,50886,0,50890,95,
50496,1,50992,3420460,50986,0,51012,97,
50598,1,51088,3413668,51087,0,51101,99,
50687,1,51188,3418120,51187,0,51195,91,
50791,1,51289,3422308,51288,0,51295,73,
50890,1,51393,3424572,51392,0,51408,50,
51012,1,51494,3420380,51493,0,51502,78,
51102,1,51594,3414112,51593,0,51601,70,
51196,1,51695,3416740,51695,0,51700,68,
51295,1,51796,3430336,51795,0,51802,74,
51408,1,51897,3431188,51896,0,51901,39,
51503,1,51997,3433576,51996,0,52003,40,
51601,1,52097,3436428,52096,0,52104,56,
51700,1,52198,3437900,52197,0,52204,42,
51802,1,52303,3439636,52300,0,52322,41,
51901,1,52403,3440876,52400,0,52426,44,
52003,1,52502,3442116,52500,0,52507,37,
52105,1,52602,3443108,52601,0,52609,65,
52204,1,52704,3443604,52702,0,52714,48,
52322,1,52803,3445668,52802,0,52809,61,
52427,1,52904,3447948,52903,0,52926,70,
52508,1,53004,3450496,53003,0,53011,81,
52609,1,53104,3449448,53104,0,53108,45,
52714,1,53205,3449448,53204,0,53208,7,
52809,1,53312,3449448,53308,0,53333,5,
52926,1,53412,3449356,53409,0,53432,7,
53014,1,53514,3449480,53510,0,53536,8,
53108,1,53617,3449480,53613,0,53648,11,
53208,1,53713,3450768,53712,0,53718,43,
53333,1,53813,3452008,53812,0,53819,32,
53433,1,53915,3453108,53914,0,53922,27,
53537,1,54016,3454176,54015,0,54022,27,
53648,1,54117,3457648,54116,0,54121,29,
53718,1,54221,3461264,54219,0,54238,41,
53819,1,54318,3454188,54317,0,54326,74,
53922,1,54419,3441956,54418,0,54423,59,
54022,1,54524,3442452,54521,0,54543,7,
54121,1,54625,3442204,54624,0,54632,14,
54238,1,54730,3442204,54727,0,54758,5,
54326,1,54828,3441524,54827,0,54837,35,
54423,1,54931,3441028,54929,0,54953,10,
54543,1,55039,3441168,55032,0,55061,8,
54632,1,55131,3445488,55130,0,55135,34,
54759,1,55233,3445744,55232,0,55243,32,
54838,1,55337,3445852,55334,0,55364,11,
54953,1,55439,3446100,55436,0,55458,12,
55062,1,55540,3446348,55537,0,55559,12,
55135,1,55640,3446200,55638,0,55665,18,
55243,1,55746,3446168,55740,0,55772,9,
55364,1,55791,3446168,55789,0,55804,15,
55459,1,55895,3446168,55892,0,55913,4,
55560,1,55997,3446168,55994,0,56017,11,
55665,1,56098,3446372,56095,0,56116,23,
55773,1,56201,3446340,56197,0,56223,10,
55804,1,56299,3446340,56297,0,56320,23,
55914,1,56400,3447192,56397,0,56418,28,
56017,1,56499,3448588,56497,0,56511,40,
56116,1,56598,3451408,56597,0,56610,57,
56224,1,56699,3454632,56698,0,56704,46,
56321,1,56800,3459604,56799,0,56809,54,
56419,1,56900,3450120,56899,11,56904,84,
56512,1,57004,3453244,57002,11,57019,28,
56613,1,57105,3453740,57103,11,57117,19,
56705,1,57204,3454608,57203,11,57214,31,
56809,1,57304,3454856,57303,11,57310,39,
56905,1,57407,3455228,57405,11,57416,42,
57019,1,57506,3455848,57505,0,57518,49,
57117,1,57606,3460964,57605,0,57613,65,
57214,1,57709,3456052,57707,0,57721,38,
57310,1,57809,3456040,57808,0,57816,22,
57416,1,57912,3456460,57910,0,57931,16,
57518,1,58010,3452532,58009,0,58017,48,
57614,1,58110,3450252,58109,0,58118,57,
57721,1,58210,3450420,58210,0,58215,58,
57816,1,58311,3450916,58310,0,58318,53,
57931,1,58413,3452032,58412,0,58420,39,
58018,1,58513,3452156,58512,0,58527,27,
58118,1,58615,3452900,58613,0,58632,38,
58215,1,58714,3453256,58713,0,58720,31,
58318,1,58816,3453380,58814,0,58831,23,
